User ID;Purchase;Homepage;Categories;ProductPage;Onsales;Search;Basket;Others;Sum
U00319809;0;4;0;6;2;0;1;1;14
U00319846;0;6;4;8;4;1;1;0;24
U00319851;1;9;3;60;0;3;3;0;78
U00319990;0;8;8;11;4;1;0;0;32
U00320007;0;7;6;12;2;1;2;1;31
U00320751;0;5;1;6;3;0;0;0;15
U00320770;1;4;4;10;1;1;1;0;21
U00320873;0;7;2;8;2;0;1;0;20
U00321001;1;9;4;36;0;11;8;1;69
U00321045;0;3;3;8;1;1;1;0;17
U00321073;0;4;2;6;2;1;1;0;16
U00321151;1;15;9;72;2;1;4;1;104
U00321372;0;7;6;13;1;2;1;0;30
U00321472;0;6;7;17;1;1;3;1;36
U00321483;1;4;4;6;3;1;1;0;19
U00321522;0;13;7;44;0;1;3;0;68
U00321752;1;24;16;96;3;1;5;1;146
U00321842;1;6;2;29;1;9;5;0;52
U00321881;0;9;3;44;0;11;7;4;78
U00322090;0;3;3;17;0;5;3;1;32
U00322100;0;3;3;8;1;1;1;0;17
U00322141;0;6;5;16;3;3;2;1;36
U00322230;0;4;4;9;0;1;1;0;19
U00322398;1;3;2;5;2;0;1;0;13
U00322776;1;5;2;6;1;1;1;0;16
U00322816;0;7;4;12;4;1;0;0;28
U00322985;1;5;6;14;1;1;3;0;30
U00323145;1;6;7;15;1;1;3;1;34
U00323400;1;6;0;32;1;9;7;0;55
U00323474;0;4;3;7;2;1;0;0;17
U00323593;1;4;4;12;1;1;2;0;24
U00323698;1;6;5;34;1;1;2;1;50
U00323833;0;4;3;6;2;0;1;0;16
U00324230;0;4;1;6;2;1;0;0;14
U00324246;1;6;1;19;0;6;4;0;36
U00324249;0;4;1;18;1;5;3;0;32
U00324355;1;6;3;9;4;2;0;0;24
U00324449;0;9;3;42;2;12;10;1;79
U00324466;0;4;2;10;5;0;1;1;23
U00324592;1;9;0;30;0;8;5;1;53
U00324676;0;4;1;6;2;0;1;0;14
U00324679;0;11;11;57;1;1;4;1;86
U00324722;1;7;7;16;2;0;2;0;34
U00324734;1;5;4;9;0;1;2;1;22
U00324888;1;5;6;13;1;0;2;1;28
U00325090;1;5;3;7;3;0;1;0;19
U00325239;0;4;2;4;2;1;0;1;14
U00325296;1;11;4;48;1;3;4;2;73
U00325303;1;7;7;19;1;1;3;1;39
U00325583;0;5;4;32;0;2;2;1;46
U00325760;0;4;5;10;1;1;1;0;22
U00325808;1;4;3;9;1;1;2;1;21
U00326107;0;3;0;20;0;6;3;1;33
U00326113;0;6;4;11;1;1;1;0;24
U00326126;1;8;4;12;0;1;2;1;28
U00326147;1;5;2;19;1;7;4;0;38
U00326545;0;9;3;12;6;0;1;1;32
U00326565;0;6;5;13;2;1;3;0;30
U00326598;1;5;2;10;0;1;2;1;21
U00326603;1;4;0;16;0;5;3;1;29
U00326609;1;9;6;17;1;1;3;1;38
U00326629;1;6;2;26;0;8;5;2;49
U00326707;0;3;1;6;2;1;0;0;13
U00326712;1;5;1;21;0;6;3;1;37
U00326762;1;4;4;8;1;1;1;0;19
U00326795;1;3;2;5;1;1;0;0;12
U00326811;1;3;2;7;0;1;1;0;14
U00326834;0;8;4;13;4;1;2;0;32
U00326886;0;4;3;8;4;0;0;0;19
U00326942;1;4;2;5;2;0;0;0;13
U00327087;0;12;5;41;2;11;8;1;80
U00327108;1;6;6;15;1;0;3;0;31
U00327119;0;10;0;36;1;9;6;1;63
U00327294;1;5;5;13;1;1;2;1;28
U00327313;0;4;3;7;0;1;1;0;16
U00327365;1;4;3;8;1;0;2;0;18
U00327427;1;6;5;12;1;1;2;0;27
U00327494;1;6;2;7;3;0;0;0;18
U00327626;1;10;8;43;2;2;2;2;69
U00327673;1;9;3;30;1;9;6;2;60
U00327754;1;7;5;13;1;1;2;1;30
U00327787;1;3;3;8;1;1;2;0;18
U00327795;1;9;8;20;2;2;2;1;44
U00327968;1;8;1;24;0;8;6;0;47
U00327971;1;10;1;42;0;13;9;2;77
U00328101;0;5;4;6;2;0;0;0;17
U00328119;1;4;2;6;2;0;1;1;16
U00328130;0;4;4;10;0;1;1;1;21
U00328159;1;6;5;13;2;1;1;0;28
U00328368;1;7;8;12;2;1;2;0;32
U00328414;0;5;5;11;2;1;1;0;25
U00328569;0;10;10;18;3;1;3;0;45
U00328651;0;8;8;17;0;1;3;0;37
U00328678;1;12;3;35;1;12;7;1;71
U00329156;0;9;7;40;0;1;2;0;59
U00329162;0;5;0;17;1;5;3;1;32
U00329221;1;4;4;9;0;1;2;0;20
U00329311;0;4;4;7;3;0;1;0;19
U00329570;1;4;3;8;0;0;1;0;16
U00329832;1;4;3;7;1;1;1;0;17
U00329943;0;3;1;4;2;1;0;0;11
U00330160;1;4;4;10;1;1;1;0;21
U00330175;0;9;2;28;0;10;5;2;56
U00330227;1;4;3;6;3;1;0;0;17
U00330245;0;4;3;5;2;1;0;1;16
U00330427;0;9;0;36;1;12;7;2;67
U00330579;0;5;3;6;2;1;1;0;18
U00330700;0;5;1;17;0;5;3;1;32
U00330706;0;5;6;12;1;1;2;0;27
U00330719;1;10;3;33;0;10;6;2;64
U00330760;1;4;4;9;1;1;1;0;20
U00330947;0;24;12;85;3;3;4;0;131
U00330949;1;5;1;20;1;7;3;0;37
U00331193;0;4;1;19;1;5;3;1;34
U00331291;1;8;5;32;1;1;3;0;50
U00331454;1;4;2;7;2;1;0;1;17
U00331623;1;11;10;19;1;1;4;2;48
U00331649;0;3;2;8;2;0;0;0;15
U00331742;0;4;2;10;3;1;0;0;20
U00332022;0;5;2;8;2;0;1;0;18
U00332105;0;5;6;14;2;0;2;0;29
U00332118;0;4;5;9;1;0;1;0;20
U00332160;1;4;3;5;2;0;1;0;15
U00332237;0;3;1;5;2;0;0;0;11
U00332385;1;5;5;11;1;1;1;0;24
U00332437;0;16;0;51;1;13;8;2;91
U00332483;0;3;4;7;1;1;1;0;17
U00332590;0;10;10;38;1;1;2;0;62
U00332627;1;8;1;34;0;10;7;2;62
U00332635;1;4;1;7;3;0;0;0;15
U00332660;1;6;5;11;1;1;1;0;25
U00332741;1;7;1;21;1;6;4;2;42
U00332939;0;2;3;7;1;1;1;0;15
U00333156;0;10;8;20;2;0;2;1;43
U00333158;0;4;4;7;0;1;1;0;17
U00333187;0;3;4;8;1;0;2;0;18
U00333198;1;6;6;14;1;1;2;1;31
U00333223;1;8;8;14;1;2;2;1;36
U00333356;1;9;5;34;1;1;2;0;52
U00333388;0;4;4;12;1;1;1;1;24
U00333542;1;7;8;36;1;2;4;2;60
U00333712;1;3;3;6;1;1;1;0;15
U00333774;1;9;0;27;0;8;4;1;49
U00333850;1;5;3;9;0;1;1;0;19
U00333889;1;9;2;35;1;13;8;1;69
U00334075;1;6;6;13;1;1;1;2;30
U00334238;0;6;8;18;2;0;2;0;36
U00334263;1;4;2;7;2;0;1;0;16
U00334286;1;4;4;9;1;1;1;0;20
U00334396;0;3;1;5;2;0;0;0;11
U00334515;1;8;4;29;0;9;5;2;57
U00334655;0;6;2;7;2;1;0;0;18
U00334865;1;6;0;24;0;8;4;1;43
U00334888;1;6;7;14;1;1;2;1;32
U00335027;1;3;4;8;0;1;1;0;17
U00335097;0;6;6;14;1;1;3;1;32
U00335122;0;4;5;9;1;1;1;1;22
U00335570;1;8;1;33;0;10;6;2;60
U00335576;1;15;0;45;1;12;9;2;84
U00335598;0;5;6;13;2;1;2;1;30
U00335673;0;5;4;13;5;0;3;0;30
U00335706;1;5;0;22;1;7;5;0;40
U00335856;1;10;5;43;0;2;3;1;64
U00335875;1;8;5;12;4;1;0;0;30
U00336022;0;6;3;11;3;1;1;1;26
U00336062;1;10;0;35;2;11;7;1;66
U00336090;0;5;3;12;1;1;2;0;24
U00336098;1;5;4;10;1;1;1;0;22
U00336114;1;7;9;17;2;2;1;0;38
U00336163;1;8;9;19;3;2;4;1;46
U00336175;0;4;1;6;3;1;1;0;16
U00336333;0;13;7;63;2;2;3;2;92
U00336655;1;6;6;36;2;1;3;0;54
U00336680;0;5;3;7;3;1;0;0;19
U00336822;0;3;2;4;2;0;0;0;11
U00337280;0;8;4;42;0;1;2;1;58
U00337396;0;3;2;5;2;0;0;0;12
U00337464;1;4;0;21;1;7;5;1;39
U00337499;1;5;8;15;2;1;3;0;34
U00337810;0;10;8;16;2;2;2;0;40
U00337962;1;9;2;32;1;11;7;2;64
U00338066;0;7;7;15;1;1;2;1;34
U00338178;1;4;1;7;2;1;0;0;15
U00338334;1;5;0;18;0;5;4;0;32
U00338414;1;6;8;14;1;1;2;1;33
U00338424;1;4;0;22;0;7;5;1;39
U00338593;1;7;7;17;3;0;3;1;38
U00338726;1;6;5;15;1;1;3;0;31
U00338856;1;11;9;19;2;2;3;0;46
U00338904;0;5;4;7;3;2;0;0;21
U00338911;1;16;1;45;1;17;9;1;90
U00338921;0;5;0;26;1;8;4;0;44
U00338959;0;9;6;18;1;2;3;0;39
U00338980;1;8;4;33;1;1;3;0;50
U00339048;1;11;2;11;5;0;0;0;29
U00339255;1;11;1;44;4;14;9;4;87
U00339276;1;7;7;14;0;1;2;1;32
U00339321;0;3;4;7;1;1;1;0;17
U00339328;0;10;9;15;1;1;3;0;39
U00339484;0;4;4;7;1;1;1;0;18
U00339633;0;5;4;9;0;1;1;0;20
U00339927;0;6;2;31;2;9;6;1;57
U00340061;0;13;9;58;1;1;4;0;86
U00340149;1;10;6;42;0;2;4;1;65
U00340250;1;4;1;15;0;5;2;0;27
U00340384;0;7;5;13;1;1;2;1;30
U00340435;1;13;9;53;1;4;4;2;86
U00340524;1;5;1;8;3;0;0;1;18
U00340754;1;7;5;11;1;1;2;1;28
U00340863;1;9;4;17;4;2;1;1;38
U00341006;0;6;5;11;1;0;2;1;26
U00341121;0;4;3;8;1;1;1;0;18
U00341245;1;3;4;8;1;1;2;0;19
U00341257;0;3;1;5;2;0;0;0;11
U00341260;0;4;4;8;1;1;1;1;20
U00341378;0;3;1;4;2;0;0;1;11
U00341513;1;3;2;5;2;0;1;0;13
U00341533;1;5;2;8;3;0;0;0;18
U00341569;1;13;11;66;1;2;6;2;101
U00341851;0;6;6;14;1;1;2;0;30
U00341953;0;4;5;7;1;0;1;0;18
U00342133;0;3;2;6;2;1;1;0;15
U00342271;0;3;3;6;3;1;0;0;16
U00342294;1;4;4;8;1;0;2;0;19
U00342341;0;3;5;8;1;1;2;0;20
U00342555;0;3;3;7;0;1;1;0;15
U00342659;0;6;4;8;4;1;0;0;23
U00342683;0;7;7;14;1;2;2;0;33
U00343222;0;5;0;19;0;6;3;0;33
U00343240;1;10;7;46;1;2;4;1;71
U00343409;0;3;2;6;3;0;0;0;14
U00343477;0;4;1;7;2;0;0;1;15
U00343480;0;6;5;12;1;1;2;0;27
U00343554;1;7;1;31;1;10;6;1;57
U00343556;1;8;7;16;2;0;2;0;35
U00343696;0;10;10;22;2;2;4;1;51
U00343798;0;7;1;8;2;1;0;0;19
U00343804;1;6;4;11;3;1;0;1;26
U00343808;1;18;10;60;2;3;4;1;98
U00344172;0;5;0;24;1;7;5;0;42
U00344347;0;6;3;24;1;7;4;2;47
U00344426;0;3;3;8;1;0;1;1;17
U00344517;1;4;4;11;1;1;1;0;22
U00344584;1;5;5;10;0;0;1;0;21
U00344624;1;9;8;21;3;2;4;0;47
U00344643;1;5;4;10;1;1;1;0;22
U00344747;0;5;2;5;3;0;0;0;15
U00344767;1;4;2;6;2;1;0;0;15
U00344803;0;4;3;8;2;1;1;0;19
U00344883;1;4;1;5;2;0;0;1;13
U00344962;1;3;4;7;0;1;1;0;16
U00344988;1;9;4;34;1;2;3;1;54
U00345083;0;7;7;13;1;1;2;1;32
U00345144;1;6;5;16;2;1;2;0;32
U00345220;0;5;4;14;0;1;2;0;26
U00345258;1;5;2;8;3;1;1;0;20
U00345284;1;15;7;50;0;3;4;1;80
U00345616;1;15;7;56;1;1;3;1;84
U00345654;0;8;1;30;1;10;7;1;58
U00345782;0;5;3;7;2;0;0;0;17
U00345975;0;3;2;8;2;0;1;0;16
U00346148;0;6;2;8;3;0;0;1;20
U00346274;0;4;2;5;3;1;0;1;16
U00346291;1;6;8;11;0;1;1;1;28
U00346333;0;9;7;22;2;2;3;3;48
U00346517;0;5;2;7;3;0;0;1;18
U00346589;0;11;7;43;0;2;2;2;67
U00346611;1;7;0;21;0;7;4;1;40
U00346667;0;5;3;6;2;0;0;0;16
U00346718;1;17;8;66;1;5;5;1;103
U00346742;1;5;6;13;1;1;2;0;28
U00346749;0;4;3;9;4;1;0;0;21
U00346819;1;7;8;12;1;1;2;0;31
U00346838;1;6;1;8;3;1;0;0;19
U00346846;1;5;5;11;0;1;2;1;25
U00347068;1;7;5;12;1;1;1;1;28
U00347098;1;4;2;4;1;1;0;0;12
U00347354;1;4;5;10;1;1;2;0;23
U00347526;1;9;2;26;1;7;5;1;51
U00347545;0;10;6;19;7;0;1;1;44
U00347643;0;6;2;7;2;0;0;0;17
U00347711;0;7;1;29;0;8;5;1;51
U00347823;1;8;1;30;1;10;6;3;59
U00347934;1;6;6;14;1;1;2;1;31
U00347984;1;6;3;8;4;0;0;0;21
U00348144;0;4;2;6;3;0;0;0;15
U00348366;1;21;14;81;3;3;5;4;131
U00348474;1;6;6;13;0;1;3;0;29
U00348528;0;5;5;8;1;1;1;0;21
U00348565;1;4;0;6;2;1;0;0;13
U00348578;0;12;3;13;7;0;0;0;35
U00348627;1;6;0;21;0;6;5;1;39
U00348695;0;12;6;48;2;3;4;0;75
U00348770;1;8;7;12;1;1;3;0;32
U00348790;1;3;3;7;1;0;1;0;15
U00348830;1;6;6;15;2;1;2;0;32
U00348859;1;8;1;31;0;10;5;3;58
U00348896;1;10;3;12;7;2;1;2;37
U00349200;0;4;1;5;2;0;0;0;12
U00349314;0;9;2;37;1;12;8;2;71
U00349368;0;18;8;69;0;2;3;1;101
U00349445;0;6;5;11;1;1;1;0;25
U00349499;1;4;2;7;2;0;0;1;16
U00349508;1;6;5;10;2;1;2;0;26
U00349667;1;3;3;19;1;6;4;1;37
U00349734;1;6;4;9;1;1;1;1;23
U00349820;0;7;13;18;2;1;3;1;45
U00349980;1;7;7;13;1;1;2;0;31
U00349998;1;4;2;7;2;1;0;0;16
U00350000;1;8;0;31;2;9;6;2;58
U00350017;1;8;9;17;2;2;3;1;42
U00350061;0;7;0;23;1;7;4;0;42
U00350083;1;5;2;7;3;0;0;0;17
U00350131;0;6;5;12;1;1;2;0;27
U00350142;0;7;6;11;2;1;2;0;29
U00350437;1;4;0;16;1;6;4;0;31
U00350501;1;5;2;9;2;1;1;0;20
U00350540;0;2;4;7;0;1;1;0;15
U00350636;0;6;5;11;1;1;2;0;26
U00350775;0;3;1;5;2;0;0;0;11
U00351027;1;4;1;6;3;0;0;0;14
U00351113;0;4;3;7;1;0;1;0;16
U00351146;1;6;0;22;0;7;5;2;42
U00351295;0;11;7;46;1;1;3;0;69
U00351324;1;8;8;16;1;0;2;1;36
U00351444;0;6;2;7;2;0;0;0;17
U00351464;1;3;1;5;2;1;0;1;13
U00351899;0;7;2;11;4;0;0;1;25
U00351924;1;9;10;22;1;2;2;0;46
U00352089;0;8;5;39;1;1;2;1;57
U00352204;1;4;2;9;1;1;1;1;19
U00352353;0;9;5;34;1;1;2;1;53
U00352370;0;4;5;10;1;1;2;0;23
U00352415;1;5;0;21;0;6;4;0;36
U00352564;0;3;3;9;1;1;1;1;19
U00352742;0;5;1;26;0;8;7;0;47
U00353072;0;5;1;7;4;0;0;0;17
U00353097;0;4;4;11;0;1;1;0;21
U00353109;0;7;5;13;1;1;2;1;30
U00353192;1;8;3;11;4;0;1;1;28
U00353259;0;5;6;11;2;1;1;0;26
U00353359;0;5;6;14;1;1;2;0;29
U00353414;1;4;5;11;1;1;2;1;25
U00353525;1;7;2;27;1;8;4;2;51
U00353717;1;3;3;9;1;0;1;0;17
U00353792;1;10;7;18;2;1;3;0;41
U00353885;0;5;1;8;2;0;1;0;17
U00354022;1;6;5;9;1;1;1;0;23
U00354474;1;4;1;5;2;0;0;0;12
U00354624;0;10;10;20;1;1;3;1;46
U00354827;1;7;6;14;1;0;3;0;31
U00355049;0;4;2;6;2;1;0;1;16
U00355095;1;6;7;16;1;1;3;1;35
U00355161;1;3;1;7;3;0;0;0;14
U00355369;0;6;7;12;1;1;1;0;28
U00355481;1;6;1;28;1;8;6;2;52
U00355547;1;5;6;12;1;1;2;0;27
U00355572;0;4;0;6;2;1;0;0;13
U00355655;0;8;3;12;4;0;1;0;28
U00355713;1;5;5;11;2;1;2;0;26
U00355756;0;7;3;28;1;8;6;1;54
U00355757;1;5;4;10;1;0;1;0;21
U00355888;0;5;4;13;1;0;2;0;25
U00356044;1;5;6;12;2;1;1;1;28
U00356103;1;3;4;7;1;1;1;0;17
U00356125;1;4;2;6;2;0;0;0;14
U00356402;0;5;2;9;3;0;1;1;21
U00356483;1;6;0;25;0;8;6;1;46
U00356552;1;4;3;9;1;1;1;0;19
U00356664;1;5;3;10;1;0;1;0;20
U00356717;1;4;5;7;1;1;2;0;20
U00356786;0;17;9;75;2;2;2;1;108
U00356868;1;4;4;9;1;1;2;0;21
U00357101;1;4;2;7;3;1;0;0;17
U00357198;1;3;3;8;1;1;1;0;17
U00357340;0;4;4;8;1;1;2;1;21
U00357581;1;10;0;34;1;10;6;2;63
U00357594;1;4;4;7;1;1;1;0;18
U00357731;1;5;5;13;2;2;2;1;30
U00357793;1;10;8;23;2;1;4;0;48
U00357882;1;6;7;13;1;1;1;1;30
U00357903;1;5;0;18;1;5;3;1;33
U00357952;1;8;1;19;0;7;4;1;40
U00357993;1;3;4;8;0;0;1;0;16
U00358021;0;3;4;8;1;0;1;0;17
U00358088;1;11;1;58;1;19;15;2;107
U00358285;1;7;2;19;0;6;4;0;38
U00358321;1;11;0;36;1;11;7;1;67
U00358389;1;9;1;35;1;11;7;2;66
U00358408;1;8;1;21;0;7;3;0;40
U00358413;0;7;3;11;4;0;0;1;26
U00358574;0;5;4;9;1;1;2;0;22
U00358643;0;5;1;25;1;8;5;0;45
U00358734;1;5;0;18;0;6;3;1;33
U00358766;1;8;0;27;1;9;5;2;52
U00358911;1;8;6;47;0;2;3;1;67
U00359294;1;12;6;49;1;1;3;1;73
U00359401;0;6;6;11;0;1;2;0;26
U00359496;1;4;3;8;0;1;1;0;17
U00359508;1;11;5;49;0;2;3;0;70
U00359559;1;11;11;56;2;1;5;1;87
U00359702;0;7;2;7;3;1;0;0;20
U00359784;1;4;4;7;1;1;1;0;18
U00359787;1;4;4;10;3;1;0;0;22
U00359798;0;4;2;10;0;1;2;0;19
U00359839;1;12;7;61;0;3;4;4;91
U00360210;1;6;5;11;1;1;2;1;27
U00360247;0;4;3;7;3;0;1;1;19
U00360400;1;10;0;43;2;12;8;2;77
U00360547;1;8;5;14;2;1;3;1;34
U00360597;1;3;4;11;0;1;1;0;20
U00360613;0;5;0;17;1;5;4;1;33
U00360828;1;9;8;18;1;1;3;1;41
U00361211;1;5;4;10;1;1;1;1;23
U00361219;0;3;3;9;1;1;2;0;19
U00361456;1;5;6;14;1;2;2;1;31
U00361474;0;3;4;8;1;0;1;0;17
U00361584;1;5;5;11;1;1;1;0;24
U00361631;1;7;9;17;2;1;3;1;40
U00361770;1;7;1;22;1;7;4;1;43
U00361824;0;4;0;15;0;5;3;0;27
U00361882;0;5;7;13;0;1;1;1;28
U00361909;1;9;6;19;2;0;3;1;40
U00361914;1;4;4;10;1;1;1;0;21
U00361958;0;5;3;9;1;1;2;0;21
U00361959;0;6;4;8;3;0;0;1;22
U00361988;0;5;3;10;1;1;1;0;21
U00362126;0;5;5;12;1;1;2;1;27
U00362228;0;10;2;30;0;10;6;2;60
U00362637;1;13;11;70;2;2;5;2;105
U00362667;1;8;2;11;5;1;0;0;27
U00362849;1;5;2;20;0;7;4;2;40
U00362907;0;3;3;7;1;1;1;0;16
U00362929;1;4;4;9;1;1;2;1;22
U00362968;0;7;6;14;2;1;2;0;32
U00363063;1;10;14;26;3;1;3;2;59
U00363110;0;4;1;6;3;0;0;1;15
U00363131;0;8;2;30;1;8;6;1;56
U00363191;1;13;6;50;2;1;3;2;77
U00363309;1;11;5;43;1;2;2;2;66
U00363356;1;7;6;16;2;2;2;0;35
U00363357;1;4;3;7;3;0;0;1;18
U00363517;1;8;4;33;0;1;1;1;48
U00363584;0;4;1;4;2;0;0;0;11
U00363602;0;9;9;18;0;3;5;0;44
U00363679;1;7;4;33;1;1;2;1;49
U00363705;1;5;2;7;4;0;1;0;19
U00363836;1;3;1;5;2;0;0;1;12
U00363886;1;14;10;47;1;2;2;1;77
U00363927;1;7;2;10;4;0;0;1;24
U00363946;1;4;5;10;0;1;2;0;22
U00363969;1;5;2;28;0;7;4;2;48
U00363981;0;15;7;67;1;2;8;0;100
U00364075;0;6;6;12;1;1;1;0;27
U00364124;0;4;3;8;1;1;1;0;18
U00364135;1;11;10;24;3;3;2;1;54
U00364170;1;7;7;36;0;2;3;1;56
U00364177;0;6;5;12;0;1;3;0;27
U00364312;0;4;4;7;1;1;1;0;18
U00364467;0;3;4;8;1;1;1;0;18
U00364522;1;4;6;10;0;0;1;0;21
U00364672;1;5;2;8;3;1;1;1;21
U00364773;1;16;11;86;2;6;6;0;127
U00364855;1;8;4;33;1;0;2;0;48
U00364912;1;7;11;23;2;1;2;1;47
U00365106;1;4;3;7;1;1;1;0;17
U00365142;0;11;3;31;1;10;6;1;63
U00365244;0;9;4;36;1;2;1;0;53
U00365305;1;14;0;43;1;12;10;3;83
U00365399;1;6;5;12;1;0;2;0;26
U00365507;1;9;6;16;5;1;0;0;37
U00365605;0;8;2;39;1;14;8;2;74
U00365923;1;8;1;30;1;10;7;1;58
U00366286;0;4;0;4;2;0;1;0;11
U00366313;1;3;4;8;0;0;1;0;16
U00366432;1;14;8;58;1;2;5;3;91
U00366597;1;2;1;5;2;0;1;0;11
U00366609;0;5;6;12;1;1;2;0;27
U00366646;1;3;2;7;2;0;0;0;14
U00366776;1;9;3;32;0;11;6;2;63
U00366897;1;10;4;13;4;1;2;0;34
U00367027;0;7;4;12;1;1;2;0;27
U00367084;1;6;5;14;1;1;2;0;29
U00367193;0;3;2;6;2;0;1;0;14
U00367196;1;4;4;12;1;1;1;1;24
U00367200;0;7;7;18;2;2;3;1;40
U00367297;1;20;12;71;1;2;5;1;112
U00367500;1;6;5;12;2;1;3;1;30
U00367590;1;7;2;7;3;1;0;1;21
U00367880;0;4;0;16;1;5;3;1;30
U00367931;0;9;4;31;1;1;2;0;48
U00367942;0;4;2;5;2;0;0;0;13
U00367947;1;4;2;6;2;0;0;1;15
U00368020;0;5;2;6;2;1;0;0;16
U00368050;1;10;6;43;1;1;3;1;65
U00368329;1;4;4;10;2;0;1;1;22
U00368540;0;3;2;5;2;0;1;0;13
U00368563;0;9;1;26;0;8;5;0;49
U00368642;0;5;6;12;2;1;3;0;29
U00368727;1;13;7;55;1;2;4;1;83
U00368860;0;5;0;21;0;9;5;1;41
U00368925;1;4;0;17;1;5;4;0;31
U00368954;1;7;0;33;1;10;7;3;61
U00369028;0;16;5;40;0;14;9;0;84
U00369143;1;5;4;10;1;1;2;0;23
U00369193;1;4;1;18;0;6;4;1;34
U00369323;1;5;3;7;3;0;0;0;18
U00369521;1;11;7;50;0;0;3;0;71
U00369542;0;4;1;6;2;1;0;0;14
U00369565;1;4;2;5;2;1;1;0;15
U00369584;0;5;1;20;0;6;3;2;37
U00369598;1;9;5;40;0;1;3;0;58
U00369601;1;4;3;7;3;0;0;0;17
U00369717;0;6;4;8;3;1;0;1;23
U00369853;1;7;4;11;1;1;2;0;26
U00369861;0;6;8;12;2;1;2;0;31
U00369872;0;7;4;13;5;2;0;1;32
U00369934;1;3;3;7;1;0;1;0;15
U00369935;0;6;5;15;2;0;2;0;30
U00369966;1;10;1;37;2;12;8;0;70
U00370289;0;5;2;8;3;1;1;1;21
U00370302;1;4;4;10;1;1;2;0;22
U00370317;1;9;2;26;1;10;5;2;55
U00370322;1;10;7;47;1;1;2;2;70
U00370482;0;7;7;16;2;1;3;0;36
U00370602;1;26;17;107;4;5;5;1;165
U00370681;0;4;6;10;1;1;1;0;23
U00370687;1;8;6;13;2;1;2;1;33
U00370788;0;4;4;10;1;1;1;0;21
U00370808;0;4;5;11;1;1;1;0;23
U00370915;0;4;4;9;1;1;2;0;21
U00371010;1;4;3;8;1;1;1;0;18
U00371051;0;3;2;7;1;1;1;0;15
U00371254;1;5;4;9;1;0;2;0;21
U00371257;0;20;10;83;0;5;3;0;121
U00371305;1;13;2;54;3;15;10;0;97
U00371331;1;7;3;12;3;0;0;0;25
U00371471;0;7;8;14;1;0;3;2;35
U00371709;0;21;8;90;2;0;4;2;127
U00371723;1;3;4;8;1;0;1;0;17
U00371787;0;8;7;44;1;3;3;0;66
U00371853;1;11;2;41;2;12;7;1;76
U00371956;0;5;1;7;2;0;0;0;15
U00372046;0;10;8;23;1;1;4;2;49
U00372188;1;5;5;12;1;1;2;0;26
U00372263;1;7;0;19;0;6;3;1;36
U00372362;1;4;2;7;3;0;0;1;17
U00372446;1;10;6;36;1;1;2;0;56
U00372514;1;3;4;9;0;1;1;0;18
U00372633;1;5;4;8;0;0;1;0;18
U00372675;1;4;5;11;1;0;1;1;23
U00372709;1;8;9;25;3;1;4;0;50
U00372811;1;4;4;8;0;1;2;0;19
U00372830;0;7;4;32;1;10;7;0;61
U00373102;1;7;8;20;1;2;3;1;42
U00373229;0;9;7;20;1;0;4;0;41
U00373271;1;2;4;7;0;1;1;0;15
U00373454;1;7;0;22;1;6;4;1;41
U00373462;1;5;5;14;1;2;2;0;29
U00373505;0;9;6;33;1;2;1;1;53
U00373524;1;3;4;8;1;1;1;0;18
U00373572;1;4;4;11;1;1;1;0;22
U00373725;0;4;3;12;1;1;3;0;24
U00373797;1;5;7;23;1;2;3;1;42
U00373835;0;5;5;9;1;1;2;1;24
U00373902;1;3;5;7;1;1;1;0;18
U00373954;1;4;2;5;1;0;0;0;12
U00373973;1;9;1;34;1;11;9;1;66
U00373977;0;8;7;15;2;1;2;0;35
U00374022;1;7;7;15;2;2;3;0;36
U00374052;1;5;4;10;1;1;2;0;23
U00374381;0;11;3;37;1;11;8;3;74
U00374383;1;10;2;26;1;9;5;1;54
U00374640;1;5;1;7;2;0;0;0;15
U00374715;1;7;4;13;3;1;1;0;29
U00374774;1;8;6;38;0;2;3;1;58
U00375014;1;7;5;13;1;1;2;0;29
U00375264;0;7;7;17;2;2;3;0;38
U00375354;1;15;11;74;0;3;3;0;106
U00375368;1;4;2;5;2;1;0;0;14
U00375487;1;3;3;7;1;0;1;0;15
U00375636;1;3;4;8;1;0;1;0;17
U00375825;0;4;3;9;1;1;1;0;19
U00375887;0;2;3;4;1;1;0;0;11
U00376134;1;4;4;6;1;1;1;0;17
U00376668;0;3;4;7;1;1;1;0;17
U00376959;1;6;5;13;0;1;2;0;27
U00377033;1;4;3;7;1;1;1;0;17
U00377331;0;5;1;5;2;1;0;0;14
U00377577;0;8;8;24;2;2;2;0;46
U00377764;1;7;1;26;2;8;5;2;51
U00377923;0;4;2;7;3;1;1;0;18
U00377930;1;9;8;17;3;1;3;1;42
U00378026;1;7;7;15;2;2;3;1;37
U00378118;1;6;1;23;0;6;4;1;41
U00378291;1;3;3;7;1;0;1;0;15
U00378433;1;3;2;7;3;0;0;0;15
U00378476;0;6;4;8;2;1;1;0;22
U00378570;1;7;6;13;2;1;2;1;32
U00378671;1;11;5;13;5;0;1;1;36
U00378885;1;7;4;32;0;2;2;1;48
U00378890;0;4;3;6;2;0;0;0;15
U00378945;1;3;4;8;1;1;1;0;18
U00379092;0;4;1;6;2;0;0;0;13
U00379304;0;6;1;21;1;6;4;1;40
U00379483;0;5;5;11;3;0;0;1;25
